,geo,time,value
2203,Finland,2013-08-01,22.36
2204,Finland,2013-09-01,22.49
2205,Finland,2013-10-01,26.81
2206,Finland,2013-11-01,24.14
2207,Finland,2013-12-01,20.01
2208,Finland,2014-01-01,22.66
2209,Finland,2014-02-01,20.92
2210,Finland,2014-03-01,21.59
2211,Finland,2014-04-01,20.59
2212,Finland,2014-05-01,20.17
2213,Finland,2014-06-01,20.55
2214,Finland,2014-07-01,24.0
2215,Finland,2014-08-01,21.4
2216,Finland,2014-09-01,23.96
2217,Finland,2014-10-01,26.21
2218,Finland,2014-11-01,22.4
2219,Finland,2014-12-01,22.7
2220,Finland,2015-01-01,22.77
2221,Finland,2015-02-01,21.73
2222,Finland,2015-03-01,23.07
2223,Finland,2015-04-01,21.34
2224,Finland,2015-05-01,20.05
2225,Finland,2015-06-01,21.44
2226,Finland,2015-07-01,22.82
2227,Finland,2015-08-01,22.8
2228,Finland,2015-09-01,25.3
2229,Finland,2015-10-01,25.74
2230,Finland,2015-11-01,24.32
2231,Finland,2015-12-01,24.2
2232,Finland,2016-01-01,20.24
2233,Finland,2016-02-01,23.55
2234,Finland,2016-03-01,23.23
2235,Finland,2016-04-01,22.4
2236,Finland,2016-05-01,22.25
2237,Finland,2016-06-01,21.21
2238,Finland,2016-07-01,19.91
2239,Finland,2016-08-01,25.22
2240,Finland,2016-09-01,25.81
2241,Finland,2016-10-01,25.02
2242,Finland,2016-11-01,25.75
2243,Finland,2016-12-01,22.98
2244,Finland,2017-01-01,22.94
2245,Finland,2017-02-01,20.48
2246,Finland,2017-03-01,23.72
2247,Finland,2017-04-01,19.66
2248,Finland,2017-05-01,21.66
2249,Finland,2017-06-01,21.25
2250,Finland,2017-07-01,19.75
2251,Finland,2017-08-01,24.75
2252,Finland,2017-09-01,24.17
2253,Finland,2017-10-01,26.15
2254,Finland,2017-11-01,26.26
2255,Finland,2017-12-01,21.08
2256,Finland,2018-01-01,23.53
2257,Finland,2018-02-01,20.31
2258,Finland,2018-03-01,21.81
2259,Finland,2018-04-01,20.65
2260,Finland,2018-05-01,22.54
2261,Finland,2018-06-01,20.05
2262,Finland,2018-07-01,21.1
2263,Finland,2018-08-01,25.66
2264,Finland,2018-09-01,24.1
2265,Finland,2018-10-01,27.17
2266,Finland,2018-11-01,25.48
2267,Finland,2018-12-01,19.92
2268,Finland,2019-01-01,25.15
2269,Finland,2019-02-01,20.85
2270,Finland,2019-03-01,22.46
2271,Finland,2019-04-01,20.77
2272,Finland,2019-05-01,21.0
2273,Finland,2019-06-01,19.96
2274,Finland,2019-07-01,21.26
2275,Finland,2019-08-01,22.66
2276,Finland,2019-09-01,24.42
2277,Finland,2019-10-01,26.79
2278,Finland,2019-11-01,21.74
2279,Finland,2019-12-01,20.01
2280,France,2010-01-01,284.34
2281,France,2010-02-01,253.0
2282,France,2010-03-01,312.73
2283,France,2010-04-01,270.57
2284,France,2010-05-01,290.63
2285,France,2010-06-01,283.83
2286,France,2010-07-01,268.65
2287,France,2010-08-01,320.7
2288,France,2010-09-01,300.31
2289,France,2010-10-01,279.27
2290,France,2010-11-01,319.74
2291,France,2010-12-01,301.82
2292,France,2011-01-01,312.19
2293,France,2011-02-01,277.16
2294,France,2011-03-01,324.02
2295,France,2011-04-01,279.89
2296,France,2011-05-01,344.23
2297,France,2011-06-01,285.3
2298,France,2011-07-01,282.41
2299,France,2011-08-01,319.99
2300,France,2011-09-01,282.53
2301,France,2011-10-01,296.12
2302,France,2011-11-01,319.72
2303,France,2011-12-01,282.11
2304,France,2012-01-01,304.56
2305,France,2012-02-01,269.87
2306,France,2012-03-01,287.8
2307,France,2012-04-01,282.14
2308,France,2012-05-01,296.55
2309,France,2012-06-01,267.84
2310,France,2012-07-01,278.74
2311,France,2012-08-01,278.37
2312,France,2012-09-01,282.97
2313,France,2012-10-01,292.36
2314,France,2012-11-01,285.33
2315,France,2012-12-01,269.85
2316,France,2013-01-01,295.81
2317,France,2013-02-01,244.9
2318,France,2013-03-01,259.32
2319,France,2013-04-01,277.49
2320,France,2013-05-01,266.46
2321,France,2013-06-01,255.23
2322,France,2013-07-01,275.83
2323,France,2013-08-01,250.32
2324,France,2013-09-01,281.08
2325,France,2013-10-01,277.69
2326,France,2013-11-01,262.19
2327,France,2013-12-01,269.64
2328,France,2014-01-01,279.82
2329,France,2014-02-01,242.52
2330,France,2014-03-01,276.37
2331,France,2014-04-01,261.16
2332,France,2014-05-01,259.84
2333,France,2014-06-01,271.49
2334,France,2014-07-01,263.38
2335,France,2014-08-01,262.08
2336,France,2014-09-01,284.09
2337,France,2014-10-01,286.59
2338,France,2014-11-01,279.36
2339,France,2014-12-01,280.95
2340,France,2015-01-01,275.32
2341,France,2015-02-01,242.07
2342,France,2015-03-01,303.91
2343,France,2015-04-01,265.63
2344,France,2015-05-01,258.5
2345,France,2015-06-01,278.51
2346,France,2015-07-01,260.48
2347,France,2015-08-01,287.26
2348,France,2015-09-01,292.11
2349,France,2015-10-01,277.15
2350,France,2015-11-01,290.69
2351,France,2015-12-01,278.94
2352,France,2016-01-01,265.59
2353,France,2016-02-01,262.52
2354,France,2016-03-01,291.75
2355,France,2016-04-01,265.06
2356,France,2016-05-01,276.03
2357,France,2016-06-01,274.32
2358,France,2016-07-01,248.15
2359,France,2016-08-01,292.44
2360,France,2016-09-01,294.19
2361,France,2016-10-01,277.78
2362,France,2016-11-01,291.5
2363,France,2016-12-01,284.44
2364,France,2017-01-01,274.55
2365,France,2017-02-01,247.66
2366,France,2017-03-01,293.27
2367,France,2017-04-01,254.52
2368,France,2017-05-01,285.25
2369,France,2017-06-01,276.42
2370,France,2017-07-01,247.17
2371,France,2017-08-01,286.2
2372,France,2017-09-01,279.29
2373,France,2017-10-01,292.19
2374,France,2017-11-01,297.21
2375,France,2017-12-01,270.51
2376,France,2018-01-01,287.62
2377,France,2018-02-01,252.73
2378,France,2018-03-01,286.65
2379,France,2018-04-01,269.57
2380,France,2018-05-01,279.94
2381,France,2018-06-01,267.92
2382,France,2018-07-01,271.5
2383,France,2018-08-01,286.44
2384,France,2018-09-01,265.43
2385,France,2018-10-01,309.13
2386,France,2018-11-01,291.67
2387,France,2018-12-01,265.99
2388,France,2019-01-01,286.76
2389,France,2019-02-01,241.51
2390,France,2019-03-01,263.21
2391,France,2019-04-01,278.72
2392,France,2019-05-01,268.5
2393,France,2019-06-01,245.56
2394,France,2019-07-01,269.57
2395,France,2019-08-01,265.8
2396,France,2019-09-01,270.51
2397,France,2019-10-01,298.49
2398,France,2019-11-01,267.36
2399,France,2019-12-01,270.83
960,Germany (until 1990 former territory of the FRG),2010-01-01,269.93
961,Germany (until 1990 former territory of the FRG),2010-02-01,258.42
962,Germany (until 1990 former territory of the FRG),2010-03-01,318.35
963,Germany (until 1990 former territory of the FRG),2010-04-01,267.23
964,Germany (until 1990 former territory of the FRG),2010-05-01,244.56
965,Germany (until 1990 former territory of the FRG),2010-06-01,257.14
966,Germany (until 1990 former territory of the FRG),2010-07-01,230.94
967,Germany (until 1990 former territory of the FRG),2010-08-01,289.72
968,Germany (until 1990 former territory of the FRG),2010-09-01,312.43
969,Germany (until 1990 former territory of the FRG),2010-10-01,303.52
970,Germany (until 1990 former territory of the FRG),2010-11-01,349.1
971,Germany (until 1990 former territory of the FRG),2010-12-01,297.21
972,Germany (until 1990 former territory of the FRG),2011-01-01,254.0
973,Germany (until 1990 former territory of the FRG),2011-02-01,258.0
974,Germany (until 1990 former territory of the FRG),2011-03-01,298.0
975,Germany (until 1990 former territory of the FRG),2011-04-01,253.0
976,Germany (until 1990 former territory of the FRG),2011-05-01,281.0
977,Germany (until 1990 former territory of the FRG),2011-06-01,249.0
978,Germany (until 1990 former territory of the FRG),2011-07-01,252.0
979,Germany (until 1990 former territory of the FRG),2011-08-01,280.0
980,Germany (until 1990 former territory of the FRG),2011-09-01,288.0
981,Germany (until 1990 former territory of the FRG),2011-10-01,289.0
982,Germany (until 1990 former territory of the FRG),2011-11-01,333.0
983,Germany (until 1990 former territory of the FRG),2011-12-01,267.0
984,Germany (until 1990 former territory of the FRG),2012-01-01,268.0
985,Germany (until 1990 former territory of the FRG),2012-02-01,269.0
986,Germany (until 1990 former territory of the FRG),2012-03-01,283.0
987,Germany (until 1990 former territory of the FRG),2012-04-01,256.0
988,Germany (until 1990 former territory of the FRG),2012-05-01,255.0
989,Germany (until 1990 former territory of the FRG),2012-06-01,234.0
990,Germany (until 1990 former territory of the FRG),2012-07-01,248.0
991,Germany (until 1990 former territory of the FRG),2012-08-01,268.0
992,Germany (until 1990 former territory of the FRG),2012-09-01,265.0
993,Germany (until 1990 former territory of the FRG),2012-10-01,315.0
994,Germany (until 1990 former territory of the FRG),2012-11-01,309.0
995,Germany (until 1990 former territory of the FRG),2012-12-01,238.0
996,Germany (until 1990 former territory of the FRG),2013-01-01,266.0
997,Germany (until 1990 former territory of the FRG),2013-02-01,222.0
998,Germany (until 1990 former territory of the FRG),2013-03-01,269.0
999,Germany (until 1990 former territory of the FRG),2013-04-01,258.0
1000,Germany (until 1990 former territory of the FRG),2013-05-01,232.0
1001,Germany (until 1990 former territory of the FRG),2013-06-01,219.0
1002,Germany (until 1990 former territory of the FRG),2013-07-01,237.0
1003,Germany (until 1990 former territory of the FRG),2013-08-01,234.0
1004,Germany (until 1990 former territory of the FRG),2013-09-01,291.0
1005,Germany (until 1990 former territory of the FRG),2013-10-01,320.0
1006,Germany (until 1990 former territory of the FRG),2013-11-01,309.0
1007,Germany (until 1990 former territory of the FRG),2013-12-01,258.0
1008,Germany (until 1990 former territory of the FRG),2014-01-01,282.0
1009,Germany (until 1990 former territory of the FRG),2014-02-01,243.0
1010,Germany (until 1990 former territory of the FRG),2014-03-01,260.0
1011,Germany (until 1990 former territory of the FRG),2014-04-01,247.0
1012,Germany (until 1990 former territory of the FRG),2014-05-01,238.0
1013,Germany (until 1990 former territory of the FRG),2014-06-01,230.0
1014,Germany (until 1990 former territory of the FRG),2014-07-01,258.0
1015,Germany (until 1990 former territory of the FRG),2014-08-01,252.0
1016,Germany (until 1990 former territory of the FRG),2014-09-01,290.0
1017,Germany (until 1990 former territory of the FRG),2014-10-01,318.0
1018,Germany (until 1990 former territory of the FRG),2014-11-01,291.0
1019,Germany (until 1990 former territory of the FRG),2014-12-01,281.0
1020,Germany (until 1990 former territory of the FRG),2015-01-01,275.0
1021,Germany (until 1990 former territory of the FRG),2015-02-01,247.0
1022,Germany (until 1990 former territory of the FRG),2015-03-01,281.0
1023,Germany (until 1990 former territory of the FRG),2015-04-01,247.0
1024,Germany (until 1990 former territory of the FRG),2015-05-01,224.0
1025,Germany (until 1990 former territory of the FRG),2015-06-01,252.0
1026,Germany (until 1990 former territory of the FRG),2015-07-01,244.0
1027,Germany (until 1990 former territory of the FRG),2015-08-01,235.0
1028,Germany (until 1990 former territory of the FRG),2015-09-01,291.0
1029,Germany (until 1990 former territory of the FRG),2015-10-01,297.0
1030,Germany (until 1990 former territory of the FRG),2015-11-01,299.0
1031,Germany (until 1990 former territory of the FRG),2015-12-01,270.0
1032,Germany (until 1990 former territory of the FRG),2016-01-01,253.0
1033,Germany (until 1990 former territory of the FRG),2016-02-01,263.0
1034,Germany (until 1990 former territory of the FRG),2016-03-01,279.0
1035,Germany (until 1990 former territory of the FRG),2016-04-01,265.0
1036,Germany (until 1990 former territory of the FRG),2016-05-01,240.0
1037,Germany (until 1990 former territory of the FRG),2016-06-01,261.0
1038,Germany (until 1990 former territory of the FRG),2016-07-01,228.0
1039,Germany (until 1990 former territory of the FRG),2016-08-01,268.0
1040,Germany (until 1990 former territory of the FRG),2016-09-01,292.0
1041,Germany (until 1990 former territory of the FRG),2016-10-01,283.0
1042,Germany (until 1990 former territory of the FRG),2016-11-01,324.0
1043,Germany (until 1990 former territory of the FRG),2016-12-01,280.0
1044,Germany (until 1990 former territory of the FRG),2017-01-01,252.0
1045,Germany (until 1990 former territory of the FRG),2017-02-01,248.0
1046,Germany (until 1990 former territory of the FRG),2017-03-01,289.0
1047,Germany (until 1990 former territory of the FRG),2017-04-01,227.0
1048,Germany (until 1990 former territory of the FRG),2017-05-01,258.0
1049,Germany (until 1990 former territory of the FRG),2017-06-01,242.0
1050,Germany (until 1990 former territory of the FRG),2017-07-01,227.0
1051,Germany (until 1990 former territory of the FRG),2017-08-01,252.0
1052,Germany (until 1990 former territory of the FRG),2017-09-01,271.0
1053,Germany (until 1990 former territory of the FRG),2017-10-01,285.0
1054,Germany (until 1990 former territory of the FRG),2017-11-01,332.0
1055,Germany (until 1990 former territory of the FRG),2017-12-01,254.0
1056,Germany (until 1990 former territory of the FRG),2018-01-01,273.0
1057,Germany (until 1990 former territory of the FRG),2018-02-01,231.0
1058,Germany (until 1990 former territory of the FRG),2018-03-01,282.0
1059,Germany (until 1990 former territory of the FRG),2018-04-01,242.0
1060,Germany (until 1990 former territory of the FRG),2018-05-01,230.0
1061,Germany (until 1990 former territory of the FRG),2018-06-01,239.0
1062,Germany (until 1990 former territory of the FRG),2018-07-01,251.0
1063,Germany (until 1990 former territory of the FRG),2018-08-01,248.0
1064,Germany (until 1990 former territory of the FRG),2018-09-01,262.0
1065,Germany (until 1990 former territory of the FRG),2018-10-01,291.0
1066,Germany (until 1990 former territory of the FRG),2018-11-01,306.0
1067,Germany (until 1990 former territory of the FRG),2018-12-01,224.0
1068,Germany (until 1990 former territory of the FRG),2019-01-01,279.0
1069,Germany (until 1990 former territory of the FRG),2019-02-01,240.0
1070,Germany (until 1990 former territory of the FRG),2019-03-01,261.0
1071,Germany (until 1990 former territory of the FRG),2019-04-01,246.0
1072,Germany (until 1990 former territory of the FRG),2019-05-01,256.0
1073,Germany (until 1990 former territory of the FRG),2019-06-01,205.0
1074,Germany (until 1990 former territory of the FRG),2019-07-01,258.0
1075,Germany (until 1990 former territory of the FRG),2019-08-01,257.0
1076,Germany (until 1990 former territory of the FRG),2019-09-01,257.0
1077,Germany (until 1990 former territory of the FRG),2019-10-01,290.0
1078,Germany (until 1990 former territory of the FRG),2019-11-01,303.0
1079,Germany (until 1990 former territory of the FRG),2019-12-01,242.0
1320,Greece,2010-01-01,15.06
1321,Greece,2010-02-01,14.71
1322,Greece,2010-03-01,14.65
1323,Greece,2010-04-01,16.2
1324,Greece,2010-05-01,16.29
1325,Greece,2010-06-01,16.44
1326,Greece,2010-07-01,17.11
1327,Greece,2010-08-01,16.17
1328,Greece,2010-09-01,15.68
1329,Greece,2010-10-01,15.57
1330,Greece,2010-11-01,14.96
1331,Greece,2010-12-01,16.7
1332,Greece,2011-01-01,14.63
1333,Greece,2011-02-01,13.85
1334,Greece,2011-03-01,13.85
1335,Greece,2011-04-01,13.42
1336,Greece,2011-05-01,14.37
1337,Greece,2011-06-01,14.95
1338,Greece,2011-07-01,15.47
1339,Greece,2011-08-01,17.24
1340,Greece,2011-09-01,16.71
1341,Greece,2011-10-01,17.06
1342,Greece,2011-11-01,15.15
1343,Greece,2011-12-01,16.99
1344,Greece,2012-01-01,14.2
1345,Greece,2012-02-01,13.27
1346,Greece,2012-03-01,13.67
1347,Greece,2012-04-01,13.96
1348,Greece,2012-05-01,15.18
1349,Greece,2012-06-01,14.97
1350,Greece,2012-07-01,15.76
1351,Greece,2012-08-01,17.05
1352,Greece,2012-09-01,16.41
1353,Greece,2012-10-01,16.38
1354,Greece,2012-11-01,14.49
1355,Greece,2012-12-01,17.65
1356,Greece,2013-01-01,14.17
1357,Greece,2013-02-01,12.89
1358,Greece,2013-03-01,11.35
1359,Greece,2013-04-01,11.82
1360,Greece,2013-05-01,12.97
1361,Greece,2013-06-01,12.61
1362,Greece,2013-07-01,13.36
1363,Greece,2013-08-01,13.37
1364,Greece,2013-09-01,12.91
1365,Greece,2013-10-01,13.36
1366,Greece,2013-11-01,12.71
1367,Greece,2013-12-01,14.53
1368,Greece,2014-01-01,11.67
1369,Greece,2014-02-01,11.26
1370,Greece,2014-03-01,10.27
1371,Greece,2014-04-01,10.89
1372,Greece,2014-05-01,10.78
1373,Greece,2014-06-01,11.95
1374,Greece,2014-07-01,11.39
1375,Greece,2014-08-01,11.63
1376,Greece,2014-09-01,11.74
1377,Greece,2014-10-01,11.54
1378,Greece,2014-11-01,11.59
1379,Greece,2014-12-01,12.59
1380,Greece,2015-01-01,10.4
1381,Greece,2015-02-01,10.38
1382,Greece,2015-03-01,9.41
1383,Greece,2015-04-01,10.32
1384,Greece,2015-05-01,10.51
1385,Greece,2015-06-01,10.62
1386,Greece,2015-07-01,10.61
1387,Greece,2015-08-01,10.88
1388,Greece,2015-09-01,11.42
1389,Greece,2015-10-01,10.85
1390,Greece,2015-11-01,9.72
1391,Greece,2015-12-01,10.93
1392,Greece,2016-01-01,8.73
1393,Greece,2016-02-01,8.62
1394,Greece,2016-03-01,8.75
1395,Greece,2016-04-01,10.01
1396,Greece,2016-05-01,9.86
1397,Greece,2016-06-01,9.9
1398,Greece,2016-07-01,9.88
1399,Greece,2016-08-01,10.05
1400,Greece,2016-09-01,10.38
1401,Greece,2016-10-01,9.87
1402,Greece,2016-11-01,10.02
1403,Greece,2016-12-01,11.33
1404,Greece,2017-01-01,9.34
1405,Greece,2017-02-01,9.23
1406,Greece,2017-03-01,9.09
1407,Greece,2017-04-01,9.84
1408,Greece,2017-05-01,15.8
1409,Greece,2017-06-01,10.09
1410,Greece,2017-07-01,10.38
1411,Greece,2017-08-01,10.26
1412,Greece,2017-09-01,10.08
1413,Greece,2017-10-01,9.91
1414,Greece,2017-11-01,9.7
1415,Greece,2017-12-01,10.95
1416,Greece,2018-01-01,8.9
1417,Greece,2018-02-01,8.95
1418,Greece,2018-03-01,8.78
1419,Greece,2018-04-01,9.39
1420,Greece,2018-05-01,9.75
1421,Greece,2018-06-01,9.62
1422,Greece,2018-07-01,11.07
1423,Greece,2018-08-01,10.19
1424,Greece,2018-09-01,9.85
1425,Greece,2018-10-01,9.62
1426,Greece,2018-11-01,7.75
1427,Greece,2018-12-01,8.57
1428,Greece,2019-01-01,7.89
1429,Greece,2019-02-01,7.19
1430,Greece,2019-03-01,7.48
1431,Greece,2019-04-01,7.58
1432,Greece,2019-05-01,8.15
1433,Greece,2019-06-01,8.27
1434,Greece,2019-07-01,9.22
1435,Greece,2019-08-01,8.39
1436,Greece,2019-09-01,8.6
1437,Greece,2019-10-01,8.48
1438,Greece,2019-11-01,7.77
1439,Greece,2019-12-01,8.19
2520,Hungary,2010-01-01,8.13
2521,Hungary,2010-02-01,8.49
2522,Hungary,2010-03-01,9.58
2523,Hungary,2010-04-01,8.16
2524,Hungary,2010-05-01,7.58
2525,Hungary,2010-06-01,7.9
2526,Hungary,2010-07-01,7.48
2527,Hungary,2010-08-01,8.91
2528,Hungary,2010-09-01,9.32
2529,Hungary,2010-10-01,7.45
2530,Hungary,2010-11-01,8.35
2531,Hungary,2010-12-01,8.36
2532,Hungary,2011-01-01,8.22
2533,Hungary,2011-02-01,8.76
2534,Hungary,2011-03-01,9.85
2535,Hungary,2011-04-01,7.05
2536,Hungary,2011-05-01,8.61
2537,Hungary,2011-06-01,7.53
2538,Hungary,2011-07-01,8.23
2539,Hungary,2011-08-01,8.05
2540,Hungary,2011-09-01,8.12
2541,Hungary,2011-10-01,7.3
2542,Hungary,2011-11-01,7.66
2543,Hungary,2011-12-01,6.86
2544,Hungary,2012-01-01,7.52
2545,Hungary,2012-02-01,7.43
2546,Hungary,2012-03-01,7.97
2547,Hungary,2012-04-01,7.02
2548,Hungary,2012-05-01,7.55
2549,Hungary,2012-06-01,6.37
2550,Hungary,2012-07-01,7.27
2551,Hungary,2012-08-01,8.23
2552,Hungary,2012-09-01,7.4
2553,Hungary,2012-10-01,8.23
2554,Hungary,2012-11-01,7.65
2555,Hungary,2012-12-01,6.99
2556,Hungary,2013-01-01,8.85
2557,Hungary,2013-02-01,7.88
2558,Hungary,2013-03-01,6.64
2559,Hungary,2013-04-01,7.05
2560,Hungary,2013-05-01,6.49
2561,Hungary,2013-06-01,5.99
2562,Hungary,2013-07-01,7.21
2563,Hungary,2013-08-01,6.61
2564,Hungary,2013-09-01,7.04
2565,Hungary,2013-10-01,6.97
2566,Hungary,2013-11-01,6.2
2567,Hungary,2013-12-01,5.91
2568,Hungary,2014-01-01,7.27
2569,Hungary,2014-02-01,7.15
2570,Hungary,2014-03-01,7.44
2571,Hungary,2014-04-01,7.49
2572,Hungary,2014-05-01,6.51
2573,Hungary,2014-06-01,6.71
2574,Hungary,2014-07-01,7.31
2575,Hungary,2014-08-01,6.56
2576,Hungary,2014-09-01,8.01
2577,Hungary,2014-10-01,7.61
2578,Hungary,2014-11-01,6.74
2579,Hungary,2014-12-01,7.25
2580,Hungary,2015-01-01,8.21
2581,Hungary,2015-02-01,7.74
2582,Hungary,2015-03-01,7.34
2583,Hungary,2015-04-01,9.05
2584,Hungary,2015-05-01,6.87
2585,Hungary,2015-06-01,7.73
2586,Hungary,2015-07-01,8.16
2587,Hungary,2015-08-01,7.74
2588,Hungary,2015-09-01,8.83
2589,Hungary,2015-10-01,7.99
2590,Hungary,2015-11-01,8.24
2591,Hungary,2015-12-01,8.52
2592,Hungary,2016-01-01,8.19
2593,Hungary,2016-02-01,7.98
2594,Hungary,2016-03-01,7.91
2595,Hungary,2016-04-01,7.85
2596,Hungary,2016-05-01,8.54
2597,Hungary,2016-06-01,9.31
2598,Hungary,2016-07-01,7.67
2599,Hungary,2016-08-01,8.95
2600,Hungary,2016-09-01,10.12
2601,Hungary,2016-10-01,8.46
2602,Hungary,2016-11-01,9.18
2603,Hungary,2016-12-01,8.47
2604,Hungary,2017-01-01,7.95
2605,Hungary,2017-02-01,7.65
2606,Hungary,2017-03-01,7.77
2607,Hungary,2017-04-01,8.26
2608,Hungary,2017-05-01,8.39
2609,Hungary,2017-06-01,7.85
2610,Hungary,2017-07-01,7.44
2611,Hungary,2017-08-01,8.29
2612,Hungary,2017-09-01,9.23
2613,Hungary,2017-10-01,8.16
2614,Hungary,2017-11-01,9.48
2615,Hungary,2017-12-01,9.22
2616,Hungary,2018-01-01,9.83
2617,Hungary,2018-02-01,8.23
2618,Hungary,2018-03-01,7.56
2619,Hungary,2018-04-01,10.02
2620,Hungary,2018-05-01,9.84
2621,Hungary,2018-06-01,8.15
2622,Hungary,2018-07-01,8.3
2623,Hungary,2018-08-01,10.01
2624,Hungary,2018-09-01,8.41
2625,Hungary,2018-10-01,8.56
2626,Hungary,2018-11-01,8.74
2627,Hungary,2018-12-01,7.86
2628,Hungary,2019-01-01,8.98
2629,Hungary,2019-02-01,7.84
2630,Hungary,2019-03-01,6.85
2631,Hungary,2019-04-01,10.29
2632,Hungary,2019-05-01,9.82
2633,Hungary,2019-06-01,7.68
2634,Hungary,2019-07-01,8.44
2635,Hungary,2019-08-01,8.83
2636,Hungary,2019-09-01,8.78
2637,Hungary,2019-10-01,9.54
2638,Hungary,2019-11-01,9.24
2639,Hungary,2019-12-01,8.91
2760,Iceland,2010-01-01,
2761,Iceland,2010-02-01,
2762,Iceland,2010-03-01,
2763,Iceland,2010-04-01,
2764,Iceland,2010-05-01,
2765,Iceland,2010-06-01,
2766,Iceland,2010-07-01,
2767,Iceland,2010-08-01,
2768,Iceland,2010-09-01,
2769,Iceland,2010-10-01,
2770,Iceland,2010-11-01,
2771,Iceland,2010-12-01,
2772,Iceland,2011-01-01,
2773,Iceland,2011-02-01,
2774,Iceland,2011-03-01,
2775,Iceland,2011-04-01,
2776,Iceland,2011-05-01,
2777,Iceland,2011-06-01,
2778,Iceland,2011-07-01,
2779,Iceland,2011-08-01,
2780,Iceland,2011-09-01,
2781,Iceland,2011-10-01,
2782,Iceland,2011-11-01,
2783,Iceland,2011-12-01,
2784,Iceland,2012-01-01,1.8
2785,Iceland,2012-02-01,1.7
2786,Iceland,2012-03-01,1.5
2787,Iceland,2012-04-01,1.4
2788,Iceland,2012-05-01,1.5
2789,Iceland,2012-06-01,1.6
2790,Iceland,2012-07-01,1.4
2791,Iceland,2012-08-01,1.7
2792,Iceland,2012-09-01,1.5
2793,Iceland,2012-10-01,1.8
2794,Iceland,2012-11-01,2.1
2795,Iceland,2012-12-01,1.1
2796,Iceland,2013-01-01,1.9
2797,Iceland,2013-02-01,1.6
2798,Iceland,2013-03-01,1.3
2799,Iceland,2013-04-01,1.7
2800,Iceland,2013-05-01,1.7
2801,Iceland,2013-06-01,1.5
2802,Iceland,2013-07-01,1.5
2803,Iceland,2013-08-01,1.5
2804,Iceland,2013-09-01,1.4
2805,Iceland,2013-10-01,1.7
2806,Iceland,2013-11-01,1.7
2807,Iceland,2013-12-01,0.0
2808,Iceland,2014-01-01,1.5
2809,Iceland,2014-02-01,1.2
2810,Iceland,2014-03-01,1.3
2811,Iceland,2014-04-01,1.2
2812,Iceland,2014-05-01,1.3
2813,Iceland,2014-06-01,1.2
2814,Iceland,2014-07-01,1.2
2815,Iceland,2014-08-01,1.3
2816,Iceland,2014-09-01,1.4
2817,Iceland,2014-10-01,1.7
2818,Iceland,2014-11-01,1.5
2819,Iceland,2014-12-01,1.2
2820,Iceland,2015-01-01,1.5
2821,Iceland,2015-02-01,1.3
2822,Iceland,2015-03-01,1.4
2823,Iceland,2015-04-01,0.9
2824,Iceland,2015-05-01,0.0
2825,Iceland,2015-06-01,1.5
2826,Iceland,2015-07-01,1.7
2827,Iceland,2015-08-01,1.6
2828,Iceland,2015-09-01,1.6
2829,Iceland,2015-10-01,1.7
2830,Iceland,2015-11-01,1.9
2831,Iceland,2015-12-01,1.5
2832,Iceland,2016-01-01,1.7
2833,Iceland,2016-02-01,1.7
2834,Iceland,2016-03-01,1.5
2835,Iceland,2016-04-01,1.7
2836,Iceland,2016-05-01,1.6
2837,Iceland,2016-06-01,1.5
2838,Iceland,2016-07-01,1.5
2839,Iceland,2016-08-01,1.67
2840,Iceland,2016-09-01,1.82
2841,Iceland,2016-10-01,1.75
2842,Iceland,2016-11-01,2.01
2843,Iceland,2016-12-01,1.46
2844,Iceland,2017-01-01,1.77
2845,Iceland,2017-02-01,1.89
2846,Iceland,2017-03-01,2.23
2847,Iceland,2017-04-01,1.47
2848,Iceland,2017-05-01,1.7
2849,Iceland,2017-06-01,1.64
2850,Iceland,2017-07-01,1.47
2851,Iceland,2017-08-01,1.81
2852,Iceland,2017-09-01,1.71
2853,Iceland,2017-10-01,1.84
2854,Iceland,2017-11-01,1.95
2855,Iceland,2017-12-01,1.39
2856,Iceland,2018-01-01,1.69
2857,Iceland,2018-02-01,1.61
2858,Iceland,2018-03-01,1.63
2859,Iceland,2018-04-01,1.89
2860,Iceland,2018-05-01,1.85
2861,Iceland,2018-06-01,1.87
2862,Iceland,2018-07-01,1.72
2863,Iceland,2018-08-01,1.95
2864,Iceland,2018-09-01,1.71
2865,Iceland,2018-10-01,1.92
2866,Iceland,2018-11-01,1.96
2867,Iceland,2018-12-01,1.35
2868,Iceland,2019-01-01,2.06
2869,Iceland,2019-02-01,1.78
2870,Iceland,2019-03-01,1.75
2871,Iceland,2019-04-01,1.51
2872,Iceland,2019-05-01,1.84
2873,Iceland,2019-06-01,1.59
2874,Iceland,2019-07-01,1.75
2875,Iceland,2019-08-01,1.86
2876,Iceland,2019-09-01,1.71
2877,Iceland,2019-10-01,1.99
2878,Iceland,2019-11-01,1.92
2879,Iceland,2019-12-01,1.45
2640,Ireland,2010-01-01,125.69
2641,Ireland,2010-02-01,139.93
2642,Ireland,2010-03-01,159.01
2643,Ireland,2010-04-01,138.62
2644,Ireland,2010-05-01,134.55
2645,Ireland,2010-06-01,139.87
2646,Ireland,2010-07-01,134.59
2647,Ireland,2010-08-01,136.74
2648,Ireland,2010-09-01,159.92
2649,Ireland,2010-10-01,147.63
2650,Ireland,2010-11-01,165.74
2651,Ireland,2010-12-01,127.65
